age,annual_income,employment_length,employment_type,home_ownership,credit_score,loan_amount,loan_purpose,interest_rate,loan_term,debt_to_income_ratio,loan_to_income_ratio,monthly_payment,payment_to_income_ratio,credit_score_tier,income_category,default
42,42605.06456296361,20.4,Full-time,Own,649,58924.39,other,8.47,36,1.3830372188010414,1.3830372188010414,1859.2788853056072,0.5236782728188244,Fair,Medium,0
35,28654.98156603441,7.9,Full-time,Mortgage,576,47861.19,home_improvement,10.67,60,1.670257225247399,1.670257225247399,1032.7588719236812,0.4324939604139927,Poor,Low,1
30,31827.017122645535,1.2,Full-time,Rent,677,28445.19,medical,7.27,60,0.8937435101249466,0.8937435101249466,566.8794331945953,0.213735178892872,Good,Medium,0
41,35907.44372035283,8.1,Full-time,Rent,609,58082.42,major_purchase,9.56,36,1.617559313114737,1.617559313114737,1862.1807225413002,0.6223269148460571,Fair,Medium,1
27,41094.59170478026,2.0,Part-time,Mortgage,552,32759.01,debt_consolidation,11.17,36,0.7971611017658404,0.7971611017658404,1075.127174249956,0.31394705618887375,Poor,Medium,1
21,15000.0,0.0,Self-employed,Rent,569,22449.75,other,13.72,36,1.49665,1.49665,764.2297655750508,0.6113838124600407,Poor,Low,0
45,90503.72085006151,22.4,Part-time,Own,608,83942.93,debt_consolidation,9.23,60,0.9275080539403363,0.9275080539403363,1751.9023285263631,0.23228689102346525,Fair,High,1
50,81303.32470326728,25.5,Full-time,Own,670,70723.3,home_improvement,9.31,60,0.8698697163752996,0.8698697163752996,1478.7627545060027,0.21825863971536852,Fair,High,0
21,25188.636544004712,0.0,Full-time,Rent,698,40644.45,home_improvement,7.05,36,1.6136026231111746,1.6136026231111746,1255.9119925077025,0.5983231320902739,Good,Low,1
27,45638.03603903744,2.1,Full-time,Rent,602,15406.03,major_purchase,9.88,36,0.3375699599961342,0.3375699599961342,496.24174089300686,0.13048109444548478,Fair,Medium,0
47,33498.819492965245,19.8,Full-time,Rent,653,62428.3,debt_consolidation,9.27,60,1.8635970146085283,1.8635970146085283,1304.1047059423397,0.46715844642210214,Fair,Medium,0
64,117511.61692014591,9.0,Self-employed,Own,631,125325.36,vacation,8.57,36,1.0664933670784553,1.0664933670784553,3960.2792690044867,0.40441406963490223,Fair,Very High,1
40,40299.32318987401,11.2,Full-time,Own,578,52733.33,major_purchase,10.42,60,1.3085413308690572,1.3085413308690572,1131.3562235070533,0.33688592282601765,Poor,Medium,1
31,35904.40319828927,7.0,Full-time,Rent,618,31236.72,home_improvement,7.8,60,0.8699969145146056,0.8699969145146056,630.3823989655095,0.21068693847406836,Fair,Medium,0
37,17499.983743020905,10.5,Unemployed,Own,586,23225.31,vacation,10.81,36,1.3271618043223834,1.3271618043223834,758.2788125085395,0.5199630973218102,Fair,Low,1
56,76785.83499484223,24.7,Unemployed,Own,555,111241.0,major_purchase,10.47,60,1.4487177225782875,1.4487177225782875,2389.3501083245324,0.3734048252756557,Poor,High,1
32,22387.888491300993,7.8,Full-time,Rent,631,39181.2,business,7.88,36,1.7501069837481185,1.7501069837481185,1225.6285515746347,0.6569419275341825,Fair,Low,1
30,37965.51438959213,8.7,Full-time,Rent,598,65426.71,business,9.35,60,1.7233194664138698,1.7233194664138698,1369.2916112298208,0.43280065077328134,Fair,Medium,0
34,33361.30723494549,4.5,Full-time,Rent,600,26016.75,other,12.16,60,0.7798480382311826,0.7798480382311826,580.8339704556245,0.20892489602944908,Fair,Medium,0
28,17732.146060790612,6.2,Self-employed,Own,478,22521.96,debt_consolidation,11.55,36,1.2701203747582839,1.2701203747582839,743.2199766342248,0.5029644854624579,Poor,Low,1
41,38358.30628712007,0.4,Full-time,Mortgage,715,60724.91,major_purchase,8.31,60,1.5830967495139425,1.5830967495139425,1240.3111625301096,0.3880185386433229,Good,Medium,0
59,76691.90525704552,11.0,Unemployed,Rent,530,119120.98,major_purchase,11.67,36,1.5532405877875437,1.5532405877875437,3937.7722162837536,0.6161441215605213,Poor,High,1
43,33743.737101882885,1.1,Full-time,Rent,629,60494.75,debt_consolidation,10.18,36,1.7927697165654015,1.7927697165654015,1957.1117647579456,0.6959911140306055,Fair,Medium,0
36,32835.62154481583,9.8,Full-time,Mortgage,629,55186.59,other,6.81,60,1.6806927173490032,1.6806927173490032,1087.8203457439324,0.3975513035777501,Fair,Medium,1
36,54016.89732913666,1.5,Full-time,Mortgage,746,79076.75,debt_consolidation,4.82,36,1.4639261769917704,1.4639261769917704,2363.6157614065582,0.5250836412179402,Excellent,Medium,1
21,64037.1981231147,0.0,Full-time,Own,667,97517.44,major_purchase,6.83,60,1.5228249026841847,1.5228249026841847,1923.1502616524108,0.36038121304840204,Fair,High,0
50,69028.23907295609,18.8,Self-employed,Rent,598,112802.02,debt_consolidation,10.8,60,1.6341430915075108,1.6341430915075108,2441.353170885713,0.4244094655183845,Fair,High,1
39,34122.43129954408,0.5,Full-time,Rent,710,57734.75,vacation,8.07,36,1.691988167348773,1.691988167348773,1811.0621980459207,0.6369049785980938,Good,Medium,0
37,39832.27049976279,11.4,Full-time,Own,620,30673.68,car,9.61,60,0.770071090980934,0.770071090980934,645.8545131531154,0.1945722415668858,Fair,Medium,0
78,97931.46221093275,49.1,Full-time,Own,605,155264.5,business,9.21,60,1.5854404345110122,1.5854404345110122,3238.8831729040608,0.3968755004508632,Fair,High,1
43,47724.727435379646,14.5,Part-time,Rent,509,90843.88,major_purchase,8.55,60,1.9034970943103795,1.9034970943103795,1865.9912430504833,0.46918853432793156,Poor,Medium,1
30,49986.550467155685,0.3,Full-time,Own,628,27124.22,car,7.84,36,0.5426303624976547,0.5426303624976547,847.9738239878354,0.20356847577510062,Fair,Medium,1
34,44787.52597402693,11.2,Self-employed,Mortgage,596,8583.37,medical,10.04,36,0.19164644202445222,0.19164644202445222,277.1224282509413,0.07424989585135364,Fair,Medium,0
53,79295.75187534296,23.4,Full-time,Own,710,18836.94,business,7.2,60,0.23755295276867602,0.23755295276867602,374.77400957138053,0.05671537262079988,Good,High,0
41,45707.07195909489,7.6,Full-time,Mortgage,587,23391.26,debt_consolidation,10.14,36,0.511764569406979,0.511764569406979,756.3085879941194,0.198562337663013,Fair,Medium,1
22,46153.68973649682,0.3,Full-time,Mortgage,622,85273.64,major_purchase,6.03,36,1.8476017949344667,1.8476017949344667,2595.34862875431,0.6747929303780869,Fair,Medium,0
51,60638.30945611579,14.4,Full-time,Rent,608,20672.36,debt_consolidation,9.37,60,0.3409125383840174,0.3409125383840174,432.84589807257953,0.08565790872896917,Fair,High,0
31,23144.01636970979,8.7,Full-time,Rent,664,35189.22,car,4.21,60,1.5204456926523187,1.5204456926523187,651.4031884029555,0.33774769841011326,Fair,Low,1
62,109778.44978342994,10.3,Unemployed,Rent,616,191825.03,debt_consolidation,6.65,60,1.7473833013531426,1.7473833013531426,3766.7692489036504,0.4117495836023959,Fair,Very High,1
52,37032.1134566002,3.1,Full-time,Rent,721,65446.48,debt_consolidation,5.4,60,1.767289897637088,1.767289897637088,1247.0852609766728,0.4041093455078749,Good,Medium,0
34,30444.34284923965,11.2,Full-time,Rent,634,27150.94,other,5.24,36,0.8918221731522149,0.8918221731522149,816.6668965407182,0.32189897502528536,Fair,Medium,0
55,58814.92120559492,0.9,Full-time,Own,740,61226.17,major_purchase,5.4,60,1.0409972290190828,1.0409972290190828,1166.6670872604932,0.23803491971343715,Good,Medium,0
40,86777.1364687298,17.3,Full-time,Mortgage,642,61973.87,other,9.34,60,0.7141727939171204,0.7141727939171204,1296.726173553378,0.17931813281540868,Fair,High,0
50,88967.2900418587,8.9,Part-time,Own,640,33803.51,major_purchase,11.15,36,0.3799543628236356,0.3799543628236356,1109.0863123681615,0.1495947076971334,Fair,High,0
45,77917.39673090415,12.2,Part-time,Rent,564,39202.22,medical,9.13,36,0.5031253820682556,0.5031253820682556,1248.9933474452048,0.19235653138033862,Poor,High,1
29,30209.61158977875,1.1,Full-time,Rent,645,10757.39,car,7.41,36,0.3560916355389257,0.3560916355389257,334.17725074232874,0.1327434150217525,Fair,Medium,0
32,75375.72090508425,9.9,Full-time,Rent,679,65900.41,home_improvement,7.87,36,0.8742922682356048,0.8742922682356048,2061.1294638410595,0.32813687576186595,Good,High,0
52,69932.05971863153,23.2,Full-time,Own,536,29627.18,debt_consolidation,10.17,60,0.4236566192845401,0.4236566192845401,631.9711035727412,0.10844315573408504,Poor,High,0
35,57455.56072403836,12.9,Full-time,Own,701,49783.03,vacation,5.68,60,0.8664614768814133,0.8664614768814133,955.0553419670009,0.1994700592802513,Good,Medium,1
35,45492.04088608463,9.6,Full-time,Rent,675,78121.63,major_purchase,9.27,36,1.7172592936778157,1.7172592936778157,2494.0754627474516,0.6578932263758747,Good,Medium,0
28,33156.30651489699,1.3,Part-time,Rent,541,44548.14,business,10.03,60,1.3435796891304737,1.3435796891304737,947.1740415216428,0.3428032158272206,Poor,Medium,1
45,51731.7944673755,7.4,Full-time,Own,653,70315.32,debt_consolidation,7.26,36,1.3592283183670375,1.3592283183670375,2179.5015208393947,0.505569515214994,Fair,Medium,0
64,76516.4170478651,20.9,Full-time,Own,591,125681.7,medical,8.57,36,1.6425455457667257,1.6425455457667257,3971.5396070136253,0.6228529395770137,Fair,High,1
27,41754.493374238984,3.6,Full-time,Rent,590,7443.48,debt_consolidation,14.43,60,0.17826775990993962,0.17826775990993962,174.86058897438923,0.05025392234760686,Fair,Medium,0
40,54660.53935451218,17.6,Full-time,Own,726,87980.0,medical,8.8,60,1.6095706525943259,1.6095706525943259,1817.792042907788,0.39907225161862175,Good,Medium,0
56,69019.45487067355,13.4,Full-time,Mortgage,600,32650.54,car,8.87,60,0.4730628496150765,0.4730628496150765,675.7133406306451,0.11748223892468147,Fair,High,0
39,70524.21582268621,12.7,Full-time,Own,660,53405.25,home_improvement,3.58,36,0.7572611673453108,0.7572611673453108,1566.7773246946952,0.26659393056715613,Fair,High,0
45,15000.0,23.1,Self-employed,Rent,480,10279.22,major_purchase,8.32,60,0.6852813333333333,0.6852813333333333,210.0033074521583,0.16800264596172665,Poor,Low,1
27,40275.427362885726,0.9,Full-time,Own,644,12112.66,major_purchase,8.92,60,0.300745660396442,0.300745660396442,250.96886736045175,0.07477577782577845,Fair,Medium,0
45,66274.55517615587,20.7,Full-time,Mortgage,683,28501.3,car,7.45,36,0.4300489067673764,0.4300489067673764,885.9133136514557,0.16040786295073098,Good,High,1
37,62543.426074675,6.7,Part-time,Own,637,119899.48,medical,6.57,60,1.9170596739750643,1.9170596739750643,2349.904248325007,0.4508683445999822,Fair,High,0
51,62162.52160453857,22.0,Part-time,Own,624,77113.68,debt_consolidation,8.85,60,1.240517244306412,1.240517244306412,1595.1451457855044,0.30793058671591095,Fair,High,0
54,70067.95355313223,9.7,Full-time,Own,730,70106.23,other,5.69,60,1.0005462760781039,1.0005462760781039,1345.267310140581,0.23039359511828253,Good,High,0
71,103348.54778361911,16.7,Full-time,Own,667,159137.14,other,7.04,60,1.5398101222785006,1.5398101222785006,3154.1102167956456,0.36622984466886643,Fair,Very High,1
46,79147.15708115185,0.7,Part-time,Own,566,130284.52,medical,9.82,60,1.646104860929061,1.646104860929061,2756.6361914295258,0.4179510107133325,Poor,High,1
43,48458.06191723373,21.4,Full-time,Rent,606,14997.74,car,7.4,36,0.30949937753631396,0.30949937753631396,465.83448037898256,0.11535776593986616,Fair,Medium,1
42,55699.552001150696,17.1,Full-time,Own,576,83979.34,debt_consolidation,7.21,60,1.5077202056897168,1.5077202056897168,1671.2247056681176,0.3600513064737595,Poor,Medium,0
35,67975.21963472289,1.3,Full-time,Rent,661,127219.25,debt_consolidation,5.73,60,1.8715533496417607,1.8715533496417607,2443.5642529943398,0.4313744213480042,Fair,High,1
44,22376.88199741045,23.0,Unemployed,Rent,450,27128.13,car,11.46,60,1.2123284201587774,1.2123284201587774,596.0736940613726,0.31965509446598656,Poor,Low,1
36,33717.60761295071,9.1,Full-time,Mortgage,644,42716.78,debt_consolidation,5.58,60,1.2668983069721935,1.2668983069721935,817.5184169599581,0.2909524636543744,Fair,Medium,0
42,73682.45493328174,17.9,Full-time,Own,582,129222.36,debt_consolidation,14.25,60,1.7537738138205186,1.7537738138205186,3023.552946197474,0.4924189264218059,Fair,High,1
55,84608.40648717538,2.3,Full-time,Own,674,117691.72,medical,10.07,36,1.3910168609290527,1.3910168609290527,3801.449826673818,0.539159166494884,Good,High,0
27,40463.79680796821,2.3,Self-employed,Own,638,80563.75,debt_consolidation,10.29,36,1.991008169162594,1.991008169162594,2610.5484282997068,0.7741878817814641,Fair,Medium,1
53,58949.01300505811,21.4,Full-time,Own,676,37557.47,debt_consolidation,6.39,36,0.6371178767111401,0.6371178767111401,1149.2195293372426,0.23394173454377618,Good,Medium,1
55,54993.06149826955,3.6,Part-time,Rent,498,93840.88,debt_consolidation,9.7,60,1.7064130900032337,1.7064130900032337,1980.0175754476327,0.4320583407803046,Poor,Medium,1
38,37741.935202889814,8.3,Full-time,Rent,624,47689.86,medical,6.28,60,1.2635774965865687,1.2635774965865687,928.2004099163346,0.2951201325294834,Fair,Medium,0
21,48220.12331228038,0.0,Full-time,Own,599,38330.06,vacation,13.24,36,0.794897593931253,0.794897593931253,1295.9265708120363,0.32250267692252,Fair,Medium,0
32,29556.410510127433,2.4,Part-time,Rent,566,52545.78,debt_consolidation,12.85,60,1.7778133099753541,1.7778133099753541,1191.5470400742486,0.4837720221808265,Poor,Low,1
55,69741.68344664571,10.2,Full-time,Own,640,138985.96,major_purchase,10.16,60,1.992867867984977,1.992867867984977,2963.994684234323,0.509995377986858,Fair,High,0
39,36575.7412592772,17.4,Self-employed,Rent,660,7677.75,debt_consolidation,8.21,36,0.20991372247452642,0.20991372247452642,241.33727213951184,0.07917945517890436,Fair,Medium,0
28,46539.91553623117,2.0,Part-time,Own,588,86494.12,home_improvement,8.99,60,1.8584932740727602,1.8584932740727602,1795.0559137781775,0.4628429320755597,Fair,Medium,0
33,32173.34308293898,2.6,Self-employed,Rent,584,15633.38,debt_consolidation,10.85,36,0.48591095925900646,0.48591095925900646,510.7070104215295,0.19048328640452017,Fair,Medium,1
50,60400.498427344806,15.6,Part-time,Rent,596,29587.62,debt_consolidation,12.81,60,0.48985721592332004,0.48985721592332004,670.3350032919195,0.13317804072724848,Fair,High,1
46,31528.92902130676,16.8,Self-employed,Rent,591,5654.29,debt_consolidation,10.99,36,0.1793365704296178,0.1793365704296178,185.08742530432733,0.07044480014373394,Fair,Medium,0
37,21138.459507773357,11.6,Full-time,Mortgage,595,39151.74,business,7.41,60,1.8521567281476932,1.8521567281476932,782.8471976304401,0.44441111558345653,Fair,Low,1
35,42911.70806931412,10.6,Full-time,Rent,668,66206.6,other,6.78,60,1.5428563200760566,1.5428563200760566,1304.1089232224313,0.36468618432506283,Fair,Medium,1
35,22919.2528415251,0.5,Full-time,Rent,588,4619.45,car,10.7,36,0.20155325445995695,0.20155325445995695,150.57943078737935,0.07883996838564976,Fair,Low,0
28,65474.60467476329,2.8,Full-time,Own,723,85360.35,debt_consolidation,5.58,60,1.303716920843075,1.303716920843075,1633.635732916853,0.2994081276608045,Good,High,0
59,42382.23806407896,29.4,Part-time,Mortgage,604,13912.2,vacation,8.53,36,0.3282554351888103,0.3282554351888103,439.3673136783212,0.12440135313685759,Fair,Medium,0
36,32065.16713020793,13.6,Full-time,Rent,610,48984.99,car,12.38,36,1.5276698793143746,1.5276698793143746,1635.9075047901151,0.6122185478642812,Fair,Medium,1
54,67199.66555138613,19.9,Full-time,Rent,698,58947.7,debt_consolidation,7.14,36,0.8772022824268964,0.8772022824268964,1823.9094705067132,0.3256997407129074,Good,High,0
58,66556.90423814798,1.9,Part-time,Rent,630,13203.29,home_improvement,5.85,36,0.19837596341255845,0.19837596341255845,400.7729099327807,0.07225809214300667,Fair,High,0
51,46573.4113703802,11.9,Self-employed,Own,625,78051.18,major_purchase,14.86,60,1.675874231743287,1.675874231743287,1851.1012461228108,0.4769505668549955,Fair,Medium,1
34,27156.50613638454,1.0,Part-time,Rent,567,32250.67,home_improvement,12.32,60,1.187585392540252,1.187585392540252,722.6243759765209,0.319315469676716,Poor,Low,1
44,39377.47697310464,17.2,Part-time,Own,564,61761.59,major_purchase,10.07,60,1.5684496506006216,1.5684496506006216,1314.379521674088,0.4005476092554616,Poor,Medium,1
39,43580.53050990245,1.1,Full-time,Own,637,60211.24,debt_consolidation,8.86,60,1.3816086976343414,1.3816086976343414,1245.7991418342826,0.3430336787344642,Fair,Medium,1
29,64448.427868185085,1.5,Self-employed,Own,578,59637.53,major_purchase,5.69,60,0.9253527506051086,0.9253527506051086,1144.3835956737114,0.2130789470329908,Poor,High,0
43,54135.1611432884,9.2,Full-time,Rent,691,77276.12,car,7.1,60,1.4274663336728717,1.4274663336728717,1533.8083216886992,0.33999529088953867,Good,Medium,0
25,47828.25310352472,1.9,Unemployed,Rent,558,6123.53,major_purchase,8.82,36,0.12803164662413152,0.12803164662413152,194.21402801339093,0.048727858220457124,Poor,Medium,0
54,74553.797729795,13.4,Full-time,Own,693,55579.96,debt_consolidation,8.05,36,0.7455013921817666,0.7455013921817666,1742.9562302072566,0.28054204345553185,Good,High,0
34,58233.35969854687,6.0,Part-time,Own,667,91887.67,business,11.58,60,1.5779214950960991,1.5779214950960991,2024.5417999879778,0.4171921682969971,Fair,Medium,0
42,15000.0,15.0,Full-time,Rent,656,23247.26,home_improvement,9.41,60,1.5498173333333332,1.5498173333333332,487.2138964606601,0.3897711171685281,Fair,Low,1
43,48399.231377691816,8.1,Full-time,Own,622,86444.79,major_purchase,13.21,60,1.7860777441983127,1.7860777441983127,1976.1900121110784,0.48997224687876617,Fair,Medium,1
36,63674.8279574302,8.2,Part-time,Rent,644,80293.1,home_improvement,5.95,60,1.2609865244344272,1.2609865244344272,1550.4244885973562,0.2921891500925092,Fair,High,0
47,49474.81011638712,7.9,Part-time,Rent,523,93516.0,home_improvement,7.86,60,1.890174005317213,1.890174005317213,1889.907750880088,0.4583927246453306,Poor,Medium,1
34,67962.52120185774,4.6,Self-employed,Own,616,78812.95,medical,11.74,36,1.1596531236078638,1.1596531236078638,2607.9414484185,0.46047875840377955,Fair,High,1
50,84122.75908617744,17.8,Full-time,Rent,615,88401.46,debt_consolidation,9.48,36,1.050862584160362,1.050862584160362,2830.933123209571,0.40382885496793935,Fair,High,0
23,20505.412139443997,1.0,Full-time,Rent,600,9734.16,car,10.48,36,0.47471174604071825,0.47471174604071825,316.2921943311477,0.18509778326633952,Fair,Low,0
41,42876.276027863976,14.5,Full-time,Own,558,67735.48,major_purchase,10.26,60,1.5797892511929157,1.5797892511929157,1447.8595192181697,0.40521975880850764,Poor,Medium,1
63,63185.74287315755,23.5,Full-time,Own,706,89402.05,business,8.01,36,1.4149085843537597,1.4149085843537597,2801.947759407442,0.5321354404329259,Good,High,0
27,23183.205166110834,4.8,Full-time,Own,589,22613.95,other,11.12,60,0.9754453639161608,0.9754453639161608,493.0364833356857,0.255203616481679,Fair,Low,1
31,19223.028444245934,4.4,Part-time,Rent,599,5103.84,home_improvement,10.07,36,0.26550655193603184,0.26550655193603184,164.85434730133014,0.10291053635766302,Fair,Low,1
